model,sample_idx,d_n_nocot,d_n_cot,hcds_q,n_features_used_n_nocot,n_features_used_n_cot
thinking,30,2.1996306410372157,1.6242756428866945,0.5753549981505213,4,4
thinking,31,4.033851244328011,0.34933030741401905,3.6845209369139917,4,4
thinking,32,1.1668505804633749,0.5266853989381255,0.6401651815252494,4,4
thinking,33,3.3571610811964043,0.7839192371181469,2.5732418440782574,4,4
thinking,34,2.0316191751129775,3.2809471625537467,-1.2493279874407692,4,4
thinking,35,1.3221655169703508,0.7803044405822103,0.5418610763881405,4,4
thinking,36,3.88486439775104,1.5300826421879092,2.3547817555631307,4,4
thinking,37,2.345438390056751,2.46292009359751,-0.11748170354075915,4,4
thinking,38,1.7534236677390904,2.6441431193229437,-0.8907194515838532,4,4
thinking,39,3.038810641102081,1.2347068886680996,1.8041037524339814,4,4
thinking,40,3.2947474468678597,2.0223991629856135,1.2723482838822462,4,4
thinking,41,1.6598649083608337,1.173354431594075,0.48651047676675874,4,4
thinking,42,1.2274310987784625,2.8711067090859643,-1.6436756103075019,4,4
thinking,43,4.11294256020682,1.5415140261886573,2.5714285340181626,4,4
thinking,44,1.6434440236998138,2.9387718515171426,-1.2953278278173288,4,4
thinking,45,0.8421798076783059,2.2919663638483243,-1.4497865561700185,4,4
thinking,46,2.228167838863006,2.616414595338974,-0.38824675647596774,4,4
thinking,47,2.088882818295339,1.226004589835752,0.8628782284595871,4,4
thinking,48,2.5107573072618563,0.8790450498576635,1.631712257404193,4,4
thinking,49,1.775344741237926,1.5167663646900766,0.2585783765478493,4,4
