model,sample_idx,d_n_nocot,d_n_cot,hcds_q,n_features_used_n_nocot,n_features_used_n_cot
thinking,22,3.158145396710004,1.0534695921782982,2.104675804531706,3,4
thinking,23,2.302989586120032,2.305925406479464,-0.002935820359432295,4,5
thinking,24,0.48276767491594763,2.299351871063916,-1.8165841961479683,4,5
thinking,25,3.192754772678086,3.303937845385573,-0.11118307270748717,4,5
thinking,26,5.880481371702595,3.3747059379643107,2.5057754337382847,4,5
thinking,27,3.6548119504817196,3.3875971361075363,0.26721481437418326,4,5
thinking,28,2.7598269277044514,3.7947910460551717,-1.0349641183507203,5,5
thinking,29,2.558162162184253,2.303181330870789,0.25498083131346405,4,5
thinking,30,3.743738380809124,1.5264202166736622,2.2173181641354613,4,5
thinking,31,3.3707151651231415,4.853326928362911,-1.4826117632397695,3,4
thinking,32,1.2424810166615325,0.5625713953626017,0.6799096212989308,4,5
thinking,33,0.6383772079504781,0.5179734596917533,0.1204037482587248,4,5
thinking,34,2.049564726415801,1.0368894074397974,1.0126753189760036,4,5
thinking,35,3.387725789826573,3.842238434525348,-0.45451264469877506,4,5
thinking,36,1.469584364710437,0.5190125421302018,0.9505718225802352,4,5
thinking,37,0.5589099309051206,2.3178861806991535,-1.7589762497940329,5,5
thinking,38,1.8589458960998761,1.2402881534841586,0.6186577426157176,4,5
thinking,39,4.530790087957456,2.9029514310387268,1.6278386569187293,4,5
thinking,40,3.7447892871011565,1.0622506981942634,2.682538588906893,4,5
thinking,41,1.6719217554166173,0.1462097826669293,1.525711972749688,3,4
thinking,42,5.4201683505861755,1.068714854248617,4.351453496337559,4,5
thinking,43,1.5664880534903745,1.2429769897136906,0.3235110637766838,4,5
thinking,44,2.527302309837279,1.5791110731050837,0.9481912367321954,4,5
thinking,45,3.6353439416466804,1.5258430212102574,2.109500920436423,4,5
thinking,46,4.151203070875012,2.557996985770751,1.5932060851042613,4,5
thinking,47,2.823192413900312,1.0363413480989085,1.7868510658014034,5,5
thinking,48,1.1820703448118532,0.03617343379037454,1.1458969110214787,4,5
thinking,49,4.847961633283844,2.589992106413942,2.2579695268699016,4,5
