model,sample_idx,d_n_nocot,d_n_cot,hcds_q,n_features_used_n_nocot,n_features_used_n_cot
thinking,22,1.5537163892092603,1.4178273891123838,0.13588900009687643,4,4
thinking,23,4.49786556762921,2.324963319198984,2.1729022484302263,5,5
thinking,24,0.10367560922116414,2.3612277041612373,-2.257552094940073,5,5
thinking,25,3.3677731567829627,3.650826278423939,-0.2830531216409762,5,5
thinking,26,1.926758693209012,3.426368266764358,-1.4996095735553459,5,5
thinking,27,3.4714438344580247,3.557667839224292,-0.08622400476626746,5,5
thinking,28,2.866581691167701,4.199506821300577,-1.3329251301328764,5,5
thinking,29,2.3697186024923305,2.3154212467664594,0.05429735572587102,5,5
thinking,30,2.487795060824276,1.6079041804048184,0.8798908804194576,5,5
thinking,31,2.627533174658242,4.948024014852954,-2.3204908401947115,4,4
thinking,32,2.2004000868718228,0.7742737918050827,1.42612629506674,5,5
thinking,33,0.8568858125972202,0.5851393125710733,0.27174650002614686,5,5
thinking,34,1.5341614386207283,1.2157772003500305,0.31838423827069784,5,5
thinking,35,5.109428055705592,4.153819354426117,0.9556087012794752,5,5
thinking,36,5.508605504825323,0.5950495232364815,4.913555981588842,5,5
thinking,37,2.6783739876981376,2.3777675396276634,0.3006064480704742,5,5
thinking,38,3.1711876952605706,1.2995560972417302,1.8716315980188405,5,5
thinking,39,5.004212843947378,3.188810359734297,1.8154024842130805,5,5
thinking,40,2.0752169818614217,1.221543085028815,0.8536738968326067,5,5
thinking,41,0.6064955477787842,0.2783237405915061,0.3281718071872781,4,4
thinking,42,4.619938247110835,1.247173432696142,3.372764814414693,5,5
thinking,43,2.6536915374146743,1.2785825363394383,1.375109001075236,5,5
thinking,44,2.3735127773644575,1.7958789742851597,0.5776338030792978,5,5
thinking,45,2.977804210453077,1.612161806511643,1.365642403941434,5,5
thinking,46,2.602309554208235,2.5749010397910617,0.02740851441717318,5,5
thinking,47,3.365516424494259,1.2288347673686177,2.1366816571256413,5,5
thinking,48,0.46410725617295556,0.7312998501518773,-0.2671925939789217,5,5
thinking,49,0.9105854992976179,2.89788519044788,-1.9872996911502623,5,5
