model,sample_idx,d_n_nocot,d_n_cot,hcds_q,n_features_used_n_nocot,n_features_used_n_cot
instruct,75,2.745790266852196,0.03786400573986315,2.7079262611123327,3,3
instruct,76,2.425622210635274,0.05354481706184744,2.3720773935734263,3,3
instruct,77,3.177701231040309,0.041599512705302044,3.136101718335007,3,3
instruct,78,4.708341003148477,1.3722646950476616,3.3360763081008153,3,3
instruct,79,1.6744415306382334,0.12372840739615293,1.5507131232420805,3,3
instruct,80,3.5553307930568523,0.0014469566903112518,3.5538838363665413,3,3
instruct,81,2.2406388867994043,0.06701710016429507,2.1736217866351093,3,3
instruct,82,3.142577879610021,0.07958899014362841,3.062988889466393,3,3
instruct,83,1.671322471421246,0.09752009723467792,1.573802374186568,3,3
instruct,84,1.9946072841785827,3.5554050793540664,-1.5607977951754837,3,3
instruct,85,2.0213936891199134,0.02178004280634893,1.9996136463135645,3,3
instruct,86,2.6914909455162603,0.011077360997863828,2.6804135845183965,3,3
instruct,87,1.9387217927880873,0.035718564519610196,1.903003228268477,2,2
instruct,88,1.393533883485269,0.11585737508261895,1.2776765084026502,3,3
instruct,89,1.956379795929087,3.555572833957202,-1.5991930380281152,2,2
instruct,90,1.8470638736406326,0.11601156435023097,1.7310523092904018,3,3
instruct,91,0.06131109949540392,0.0949900412870957,-0.033678941791691785,3,3
instruct,92,4.986107842032882,0.04585967744490094,4.940248164587981,3,3
instruct,93,3.991936234084078,3.5553786267036562,0.4365576073804216,2,2
instruct,94,3.91095638828161,0.06445863004691255,3.8464977582346975,3,3
instruct,95,0.05451070828683413,0.041074250351777364,0.013436457935056767,3,3
instruct,96,2.5839515108665925,0.03948659280415601,2.5444649180624364,3,3
instruct,97,2.6172346025408864,0.021102212366725714,2.5961323901741604,3,3
instruct,98,2.15568062897394,1.3682672200342871,0.7874134089396527,3,3
instruct,99,1.3748053335943151,0.029230134228320326,1.3455751993659948,3,3
instruct,100,1.3682680060154315,2.737073978245854,-1.3688059722304227,3,3
instruct,101,2.416907309420454,0.04502641713903355,2.3718808922814203,3,3
instruct,102,2.131628901424633,3.555658463015377,-1.4240295615907441,3,3
instruct,103,1.793688839927528,0.03178927397387998,1.761899565953648,3,3
instruct,104,3.2586346449364334,0.0016859707472645091,3.256948674189169,3,3
instruct,105,1.821623037400013,0.041715718183739425,1.7799073192162735,3,3
instruct,106,1.8819664013910655,0.07177237283187832,1.810194028559187,3,3
instruct,107,2.7713749721562384,0.03303209212506564,2.7383428800311727,3,3
instruct,108,2.4007911885877786,0.008816091172887064,2.3919750974148917,3,3
instruct,109,3.8421834436582216,0.04756560267729715,3.7946178409809246,3,3
instruct,110,2.08068976462997,0.004269092790378792,2.0764206718395912,2,2
instruct,111,2.1756803141817826,0.03837558525800555,2.137304728923777,2,2
instruct,112,2.0221294233001026,0.0011414963273094214,2.020987926972793,3,3
instruct,113,2.08041757249424,0.02420319171601837,2.056214380778222,3,3
instruct,114,3.6442767426426865,3.5559282884110552,0.08834845423163129,3,3
instruct,115,3.8095464619086403,0.05714217780995767,3.7524042840986827,3,3
instruct,116,4.486353585948069,3.555399489554615,0.930954096393454,3,3
instruct,117,1.5212823385893606,0.11273288655089586,1.4085494520384647,3,3
instruct,118,3.9597337628678257,0.009941362251798425,3.9497924006160274,3,3
instruct,119,2.73666233791377,1.3684240827794791,1.3682382551342906,3,3
instruct,120,3.293965877888745,0.11167696872269234,3.1822889091660524,3,3
instruct,121,0.03854313786782637,0.0037179781638082554,0.034825159704018116,3,3
instruct,122,3.981842327735253,3.5553153189511995,0.4265270087840536,3,3
instruct,123,3.3226663624456254,0.017715222404542375,3.304951140041083,3,3
instruct,124,2.0376060263546756,0.04717449231310544,1.9904315340415701,2,2
instruct,125,3.6053744519014517,0.024479016362620065,3.5808954355388316,3,3
instruct,126,4.257725247694522,0.009553797046272017,4.24817145064825,3,3
instruct,127,1.6494873560747187,0.009704437780360453,1.6397829182943582,3,3
instruct,128,0.08554856159491442,0.03532643846420591,0.05022212313070851,3,3
instruct,129,5.151168699778008,0.03921076007589819,5.11195793970211,3,3
instruct,130,0.0720691324806676,0.05843774112915612,0.01363139135151148,3,3
instruct,131,4.770089480759379,0.16935480792336344,4.600734672836016,3,3
instruct,132,1.697544600372272,0.005495830246911804,1.6920487701253601,3,3
instruct,133,1.7742371268838546,0.041802104973167054,1.7324350219106877,3,3
instruct,134,2.110531347673398,0.29066754935620476,1.8198637983171932,3,3
instruct,135,1.8451298338470628,0.024813391334034707,1.820316442513028,3,3
instruct,136,2.1718446381337215,0.0940437148066191,2.0778009233271026,3,3
instruct,137,2.0055586595943153,0.011602425651784709,1.9939562339425305,3,3
instruct,138,0.0931803619142858,0.0016130212204804595,0.09156734069380534,3,3
instruct,139,2.5993472692263495,0.07042390813811261,2.528923361088237,3,3
instruct,140,1.869503402452027,0.021262215434432297,1.8482411870175945,3,3
instruct,141,0.04416892105503756,0.0007494707096959985,0.04341945034534156,3,3
instruct,142,1.477923505688315,0.16331586828563455,1.3146076374026805,3,3
instruct,143,4.8612384462113125,0.01406354800794607,4.847174898203367,3,3
instruct,144,2.61440692218762,0.04613755098316663,2.5682693712044533,3,3
instruct,145,3.7985230059697934,0.01948909147387612,3.7790339144959173,3,3
instruct,146,1.4054138471598818,0.06562184068124444,1.3397920064786373,3,3
instruct,147,3.7035210570573387,0.010676378439580803,3.692844678617758,3,3
instruct,148,3.6172712674507235,0.002547165163003573,3.61472410228772,3,3
instruct,149,1.733321571565742,0.047732196333056365,1.6855893752326856,3,3
instruct,150,3.6268373705995414,0.020685974600059942,3.6061513959994813,3,3
instruct,151,3.5560120349161424,0.006970193692858118,3.5490418412232843,2,2
instruct,152,4.206610782464339,0.05633219734802286,4.150278585116316,3,3
instruct,153,2.4235518951203407,3.555386452534145,-1.1318345574138045,3,3
instruct,154,2.1334651874908817,0.020717128317353062,2.1127480591735286,3,3
instruct,155,4.805605403701873,0.034097665037001734,4.771507738664871,3,3
instruct,156,3.9701973334138363,3.555403050356216,0.4147942830576201,2,2
instruct,157,2.4751008554259206,0.0778305127004798,2.3972703427254407,3,3
instruct,158,3.3555407657058,0.016043622975103755,3.3394971427306963,3,3
instruct,159,2.6902145588488473,3.555539893660764,-0.8653253348119168,3,3
instruct,160,2.384058534390295,0.04192985336425137,2.3421286810260438,3,3
instruct,161,4.486729679425337,0.011609400273083326,4.475120279152254,3,3
instruct,162,2.2451425962660942,0.1294946708939776,2.1156479253721168,3,3
instruct,163,2.7374593336703454,0.003948277009505952,2.7335110566608396,3,3
instruct,164,3.309157596791945,0.02778027927333826,3.281377317518607,3,3
instruct,165,3.2721406099852217,0.07488616928350944,3.1972544407017125,3,3
instruct,166,3.3122042485297434,0.06788378525640748,3.244320463273336,3,3
instruct,167,1.9600046380912333,0.0019363611425876615,1.9580682769486457,3,3
instruct,168,1.749082141255641,0.10373977657547273,1.6453423646801681,3,3
instruct,169,1.7011162736380148,0.005063488974740071,1.6960527846632747,3,3
instruct,170,2.027751064149534,0.00722034740474331,2.0205307167447906,3,3
instruct,171,1.897638642391289,0.0027356484119905877,1.8949029939792985,3,3
instruct,172,3.5452164281954834,0.03489786579834653,3.5103185623971367,3,3
instruct,173,1.9359289643177287,0.038813044653222994,1.8971159196645058,3,3
instruct,174,3.5725711470537416,0.0485315882991153,3.5240395587546263,3,3
instruct,175,2.2218578397765287,0.13090141523291454,2.0909564245436143,3,3
instruct,176,1.3683860406998782,0.027897340631051204,1.340488700068827,3,3
instruct,177,1.8284231585021062,0.09004512653682173,1.7383780319652846,3,3
instruct,178,3.171829369812196,0.07937455685740002,3.092454812954796,3,3
instruct,179,1.4759712463637347,0.12312516076496977,1.352846085598765,3,3
instruct,180,1.7056189261812016,0.11970780434895134,1.5859111218322504,3,3
instruct,181,3.387393448394223,0.08492906358898866,3.3024643848052344,3,3
instruct,182,1.887135300629669,0.02023675829256355,1.8668985423371054,3,3
instruct,183,2.2289801209986573,0.05477076699474681,2.1742093540039105,2,2
instruct,184,3.210977818326944,1.3684458830174968,1.8425319353094474,3,3
instruct,185,3.9308840396520552,0.1520442042282107,3.7788398354238444,3,3
instruct,186,4.301876770594989,2.7380013419674847,1.563875428627504,3,3
instruct,187,1.8687654823773983,0.027186912563771704,1.8415785698136267,3,3
instruct,188,2.1276126259688537,0.016872741584867845,2.1107398843839857,3,3
instruct,189,7.619047237642116,3.555838625632067,4.063208612010049,3,3
instruct,190,1.705157402144129,0.12725255483275622,1.5779048473113728,3,3
instruct,191,4.399157345105237,0.027278083088002614,4.371879262017234,3,3
instruct,192,3.2323149197853285,0.030843205407971697,3.201471714377357,3,3
instruct,193,3.5556416880552306,0.022607893143429703,3.533033794911801,3,3
instruct,194,1.8093083699819084,0.16785498341162014,1.6414533865702883,3,3
instruct,195,1.8965626966256146,0.01947610041771719,1.8770865962078975,3,3
instruct,196,2.0235515418498435,0.0738499561045462,1.9497015857452973,3,3
instruct,197,4.102493310037746,0.006817602612304352,4.095675707425441,3,3
instruct,198,2.28966848890642,0.00991234299798116,2.279756145908439,3,3
instruct,199,3.555677829591085,0.007994638738877291,3.5476831908522075,3,3
instruct,200,1.7081077003137304,0.06049521718362627,1.647612483130104,3,3
instruct,201,3.0542331822063944,0.023579325966387343,3.030653856240007,3,3
instruct,202,1.608641483635969,0.03797290367696038,1.5706685799590088,3,3
instruct,203,2.5501794646556637,0.09879807619273229,2.4513813884629316,3,3
instruct,204,3.245764978284016,0.058760858860005594,3.18700411942401,3,3
instruct,205,5.128625485991931,0.004853101194192133,5.123772384797738,3,3
instruct,206,2.139727848047906,0.00884673265809277,2.130881115389813,2,2
instruct,207,3.064150062313821,0.04747122708326812,3.016678835230553,3,3
instruct,208,4.105598469495246,0.05211839124186124,4.053480078253385,3,3
instruct,209,3.7069572754727558,3.8097249707291816,-0.10276769525642582,3,3
instruct,210,2.558011781857741,2.736622747636202,-0.17861096577846114,3,3
instruct,211,2.4315104619249404,0.008578077557275576,2.4229323843676647,3,3
instruct,212,5.188386875254557,0.08350278576026238,5.104884089494295,3,3
instruct,213,4.76522989585498,0.04389593346194609,4.721333962393034,3,3
instruct,214,4.518586299116185,0.048443731801665946,4.470142567314519,2,2
instruct,215,1.7679708792606117,0.05909973848284622,1.7088711407777655,3,3
instruct,216,2.9642952375462177,0.055018388199506996,2.9092768493467105,3,3
instruct,217,1.8949193505773692,0.035442199487988324,1.8594771510893808,3,3
instruct,218,3.5560334489169914,0.10898446872300649,3.4470489801939848,3,3
instruct,219,2.304036158697799,0.06703687995293406,2.236999278744865,3,3
instruct,220,1.9156203630287645,0.006864127308032653,1.9087562357207317,3,3
instruct,221,2.103099406740522,0.016587287289238528,2.0865121194512835,3,3
instruct,222,1.6541216024621948,0.07119226798906697,1.582929334473128,3,3
instruct,223,1.1564792522840468,0.019012665841857346,1.1374665864421893,2,2
instruct,224,1.414435124690461,0.017485970186132294,1.3969491545043287,3,3
instruct,225,2.002909720060215,0.21941772384476665,1.783491996215448,3,3
instruct,226,3.5554310235765465,0.08371067651746245,3.471720347059084,3,3
instruct,227,3.306041164134133,0.18022991331750376,3.1258112508166294,3,3
instruct,228,3.542390606281174,0.07586290478944924,3.4665277014917244,3,3
instruct,229,3.5567321984514644,0.04916267023113774,3.5075695282203267,3,3
instruct,230,1.7347100428917055,0.031100486334679434,1.703609556557026,3,3
instruct,231,3.2998168769641407,0.03391755218215997,3.265899324781981,3,3
instruct,232,1.8793446003065886,0.03155142535077171,1.8477931749558167,3,3
instruct,233,1.8195787949274689,0.013018482184602997,1.806560312742866,3,3
instruct,234,2.6885670209050723,0.04716417204862566,2.6414028488564467,3,3
instruct,235,1.7723252984759545,0.0016695117982926666,1.7706557866776618,3,3
instruct,236,4.44766682813532,7.110631546074746,-2.662964717939426,3,3
instruct,237,2.203447201917222,0.02064096065849419,2.182806241258728,3,3
instruct,238,3.8122890667696514,0.11226134352315653,3.700027723246495,3,3
instruct,239,1.709289006874839,0.0024617311258691155,1.70682727574897,2,2
instruct,240,1.7556253918095917,0.059232814752799956,1.6963925770567916,3,3
instruct,241,5.2246196173327215,3.555320649527663,1.6692989678050587,3,3
instruct,242,2.37549117531047,0.008043789967098425,2.3674473853433717,2,2
instruct,243,1.9406330193435681,0.0749669201109795,1.8656660992325886,3,3
instruct,244,3.510580664947112,0.012615273622542666,3.4979653913245694,3,3
instruct,245,4.317945726947067,7.112471984636331,-2.794526257689264,3,3
instruct,246,3.201877584333399,0.009883038657120369,3.1919945456762786,3,3
instruct,247,4.979111881002554,0.018570514729017273,4.960541366273537,3,3
instruct,248,1.6439789539910103,0.025767814211942186,1.6182111397790682,3,3
instruct,249,3.555374075649681,0.03070055070020583,3.5246735249494754,3,3
instruct,250,3.555953877955385,0.043754395664700185,3.5121994822906846,3,3
instruct,251,1.826993802906552,0.057959468333604214,1.7690343345729478,3,3
instruct,252,4.861865577816819,0.006531205386115957,4.855334372430703,3,3
instruct,253,1.8959399370656334,0.05518598483547865,1.8407539522301546,3,3
instruct,254,2.1565340954097882,0.02681270295313065,2.1297213924566574,3,3
instruct,255,2.246732069920697,0.01795027717439901,2.228781792746298,3,3
instruct,256,1.8706702687566363,0.05052351978330061,1.8201467489733356,3,3
instruct,257,1.9631415147346307,0.010773475051753079,1.9523680396828778,3,3
instruct,258,1.6419566678271345,0.06422476015081136,1.577731907676323,3,3
instruct,259,2.334981225829515,0.010537230448576795,2.324443995380938,3,3
instruct,260,2.22890121216928,0.14093725852730887,2.087963953641971,3,3
instruct,261,2.3926551617956826,0.00022268632688604573,2.3924324754687967,3,3
instruct,262,1.4228390700304594,0.048177571725222856,1.3746614983052365,3,3
instruct,263,2.7016158928866916,0.145104973691093,2.5565109191955986,3,3
instruct,264,3.2386777387216314,0.003446524878232937,3.2352312138433987,3,3
instruct,265,3.556530309135734,3.5554439069012505,0.001086402234483419,2,2
instruct,266,1.3669629069539226,4.486776532303692,-3.119813625349769,3,3
instruct,267,2.4481818706524106,0.11232434929007318,2.335857521362337,3,3
instruct,268,2.173113326068679,0.001886824074647131,2.171226501994032,3,3
instruct,269,2.2112119643653205,0.14623769313698298,2.0649742712283374,3,3
instruct,270,3.760744006690654,0.008394423685996077,3.752349583004658,3,3
instruct,271,0.03138294628155236,0.019051429436239498,0.012331516845312862,3,3
instruct,272,1.917859283429174,0.07295743249467257,1.8449018509345017,3,3
instruct,273,2.333075957942857,0.048711000238153,2.284364957704704,3,3
instruct,274,2.042395797165602,0.06748950128089704,1.974906295884705,3,3
instruct,275,2.2462040551038642,0.014572183876879863,2.2316318712269845,3,3
instruct,276,4.487789673549764,0.027073700276328272,4.460715973273436,3,3
instruct,277,3.5272115310462753,0.1443957816899809,3.3828157493562943,3,3
instruct,278,1.89156494865829,0.09675743233095335,1.7948075163273365,3,3
instruct,279,2.9570063387754337,0.06121266650738022,2.8957936722680535,3,3
instruct,280,3.3640096683219345,0.003019490810082792,3.3609901775118516,3,3
instruct,281,4.486533718505768,0.015279180875272802,4.471254537630496,3,3
instruct,282,2.1521538734773777,0.015196643472409677,2.136957230004968,3,3
instruct,283,5.118736928592681,0.0836569537273043,5.0350799748653765,3,3
instruct,284,1.8759140241484866,0.007656124065000491,1.8682579000834862,3,3
instruct,285,3.2472139933885904,0.2928918128838376,2.954322180504753,3,3
instruct,286,2.7365206549576193,0.007523589211062887,2.7289970657465563,3,3
instruct,287,2.2211803125538196,1.3683699290531317,0.8528103835006879,3,3
instruct,288,3.497374915104225,0.02225451769821063,3.4751203974060143,3,3
instruct,289,3.892998688811609,0.12301026303404794,3.7699884257775613,3,3
instruct,290,1.6419872930414772,0.006124934377100821,1.6358623586643763,3,3
instruct,291,0.2213700072158452,0.10302780363095076,0.11834220358489445,3,3
instruct,292,4.900589555859871,0.039701842628458106,4.860887713231413,3,3
instruct,293,4.487315227731789,2.736869451459988,1.7504457762718006,3,3
instruct,294,4.65461712211528,0.039943965104195955,4.614673157011084,2,2
instruct,295,0.0653347812635392,0.06697684739975096,-0.0016420661362117617,2,2
instruct,296,2.6393696170972856,0.1279925394248299,2.5113770776724555,3,3
instruct,297,2.809749144327606,0.11528546119177685,2.694463683135829,3,3
instruct,298,2.069815448136891,0.007486111701016984,2.062329336435874,2,2
instruct,299,3.2852805163313366,0.09511922291969577,3.1901612934116406,3,3
instruct,300,1.8100823627029259,0.011911144374782578,1.7981712183281433,3,3
instruct,301,3.1987245136701596,1.3698067369260043,1.8289177767441553,3,3
instruct,302,1.7035181686097634,0.07370009204181976,1.6298180765679435,3,3
instruct,303,2.1771481961249326,0.041404421390612844,2.13574377473432,3,3
instruct,304,3.907618198550134,3.5561718796877653,0.35144631886236866,3,3
instruct,305,2.4869314917303296,0.13493095213745254,2.352000539592877,3,3
instruct,306,2.6188303025328645,0.04243847306968396,2.5763918294631805,3,3
instruct,307,4.022779104996604,0.019047134563557888,4.003731970433046,2,2
instruct,308,4.204243537619065,3.5553294650194514,0.6489140725996134,3,3
instruct,309,2.6098489397280344,0.03761113552601103,2.5722378042020235,3,3
instruct,310,2.7366616803687083,0.009500940495775212,2.727160739872933,3,3
instruct,311,1.996472686546996,0.03823886871279214,1.9582338178342038,2,2
instruct,312,4.92550368098128,0.11491549016375491,4.810588190817525,3,3
instruct,313,1.1860874461837008,0.05078474234682695,1.135302703836874,3,3
instruct,314,2.312783276333511,0.026519473104076874,2.2862638032294345,3,3
instruct,315,0.06886648171196186,3.555315636395191,-3.4864491546832292,2,2
instruct,316,1.3688320968662648,0.051251972592320394,1.3175801242739444,3,3
instruct,317,1.6067319374239581,0.10799309886861264,1.4987388385553455,2,2
instruct,318,3.301045782014432,0.18287066838176713,3.118175113632665,3,3
instruct,319,1.9155896989862313,0.012741962032583709,1.9028477369536476,3,3
instruct,320,3.8095771322633665,0.06382233045402597,3.7457548018093405,3,3
instruct,321,4.26216920809314,0.08877290481259492,4.173396303280545,3,3
instruct,322,5.341811981199702,0.06825645105681921,5.2735555301428825,3,3
instruct,323,3.8445060323143916,0.053469991692907226,3.7910360406214845,3,3
instruct,324,1.7958936210555683,0.04239253251405051,1.7535010885415176,2,2
instruct,325,2.9992655175661653,0.04399333863487698,2.9552721789312884,3,3
instruct,326,2.101284862554991,0.030984061187102063,2.070300801367889,3,3
instruct,327,4.486518625323993,0.09858915895423093,4.387929466369762,3,3
instruct,328,4.203492853747416,0.031980033608150715,4.171512820139265,2,2
instruct,329,1.8954976022352188,0.0280932541343496,1.867404348100869,3,3
instruct,330,3.6562130503777484,1.3730043210730525,2.283208729304696,3,3
instruct,331,1.9820877051091728,0.00040581132455008717,1.9816818937846228,3,3
instruct,332,1.9977803481599372,0.2238243732459465,1.7739559749139908,3,3
instruct,333,3.424020753369209,0.11159398017682576,3.3124267731923833,3,3
instruct,334,2.198220583425061,0.12344999697715264,2.0747705864479085,3,3
instruct,335,3.2083798117524904,0.07872807197492038,3.12965173977757,3,3
instruct,336,4.123126492304531,0.025925645839712574,4.097200846464819,3,3
instruct,337,0.13299317596237104,0.08588076386954924,0.0471124120928218,3,3
instruct,338,4.114729254205141,0.005660219802636424,4.109069034402505,3,3
instruct,339,1.3692503919208672,0.014515620013180519,1.3547347719076868,3,3
instruct,340,4.650009671903486,3.55600096981598,1.0940087020875056,2,2
instruct,341,2.101169196153453,0.0433982464571363,2.057770949696317,3,3
instruct,342,1.9820929914441163,0.01505746353060311,1.9670355279135132,3,3
instruct,343,3.0341366656218267,0.0030291216925966147,3.03110754392923,3,3
instruct,344,2.289994556457147,0.05710340548420856,2.2328911509729386,3,3
instruct,345,3.9963385221634313,0.010341098462428477,3.985997423701003,3,3
instruct,346,2.682430692889372,0.0320276606280715,2.6504030322613006,3,3
instruct,347,1.833183415444723,0.04555509360482679,1.7876283218398963,2,2
instruct,348,3.3815285500529813,0.053076808780929574,3.3284517412720516,3,3
instruct,349,1.4285264231581347,0.009741349892659623,1.4187850732654752,3,3
instruct,350,2.5063726636250334,0.06547103830478684,2.4409016253202465,3,3
instruct,351,4.896720549545295,0.03560522576370129,4.861115323781593,3,3
instruct,352,3.279014920523313,0.0417077817891468,3.237307138734166,3,3
instruct,353,2.574123078761954,0.05879322789300889,2.515329850868945,3,3
instruct,354,4.821920051366222,0.06376367578248254,4.75815637558374,3,3
instruct,355,3.2885598818603214,0.03315623682962243,3.255403645030699,3,3
instruct,356,2.3453060339728156,0.04074882040839778,2.3045572135644177,3,3
instruct,357,2.800862921596358,0.016977771451695323,2.7838851501446626,3,3
instruct,358,4.2550182734114665,3.8099474278216183,0.4450708455898482,3,3
instruct,359,2.245398444828819,0.004142745224899103,2.24125569960392,3,3
instruct,360,2.5308449249251637,1.3682692736731945,1.1625756512519692,3,3
instruct,361,2.736589957540851,0.04650086676769161,2.690089090773159,3,3
instruct,362,4.4960836470810515,0.008785318305990053,4.487298328775061,3,3
instruct,363,2.7643137896321703,0.0105126965597645,2.753801093072406,3,3
instruct,364,4.044000597134291,0.021092806236888584,4.022907790897403,3,3
instruct,365,1.9791950018973168,0.05023664677821993,1.928958355119097,3,3
instruct,366,2.253455940300375,0.02279000857918112,2.230665931721194,3,3
instruct,367,2.7369208293130813,0.035293499839976095,2.701627329473105,3,3
instruct,368,4.024921155353994,2.7367603963424147,1.288160759011579,3,3
instruct,369,1.470861040431473,0.03968868043029328,1.4311723600011796,2,2
instruct,370,1.9113305481506297,0.19438880509641027,1.7169417430542195,3,3
instruct,371,2.5047218808278875,2.7365543199759563,-0.23183243914806884,3,3
instruct,372,3.0180482709822667,0.024384995964447875,2.993663275017819,3,3
instruct,373,1.0907394694944623,0.05501579796127265,1.0357236715331897,3,3
instruct,374,2.565960228588689,0.11966801356177115,2.4462922150269177,3,3
instruct,375,3.4488989283568126,0.07724041920264568,3.371658509154167,3,3
instruct,376,3.809704148508297,0.054885316950857854,3.754818831557439,3,3
instruct,377,3.6855349835813533,0.0869338645563501,3.598601119025003,3,3
instruct,378,2.2864022782189366,0.010605058268071121,2.2757972199508654,3,3
instruct,379,1.7235077143590383,0.061176173521460764,1.6623315408375774,3,3
instruct,380,1.8703069556074579,0.039048065566395396,1.8312588900410625,3,3
instruct,381,2.380994790562317,0.003300685269263526,2.377694105293054,3,3
instruct,382,3.5559256012341307,0.06312566387455854,3.492799937359572,2,2
instruct,383,2.7367971003699507,0.0006194220046435994,2.736177678365307,3,3
